"Freq [MHz]","dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
888.444444444444,-12.8973569290594,-0.785258907263953,-0.735015015589653,-0.75408640521344,-0.7728112898913,-0.772926613623875,-0.75170665966338
888.666666666667,-12.8641294055334,-0.785747853800858,-0.731027196285006,-0.754048128411296,-0.770311642126464,-0.773059996922733,-0.752048412482766
888.888888888889,-12.8330643538697,-0.787065381026303,-0.728151456542009,-0.754783796243124,-0.768365724254247,-0.773420559407062,-0.753132795416051
889.111111111111,-12.805442579005,-0.789264872186522,-0.726421153308627,-0.756364006809335,-0.767210500762434,-0.77424460452718,-0.755099660148658
889.333333333333,-12.7826708329128,-0.792402787301657,-0.725875026773931,-0.758857740850461,-0.767070553719921,-0.775743474548105,-0.758079661440347
889.555555555556,-12.7661493587824,-0.796539759550961,-0.726557844202911,-0.762334422627137,-0.768160287443719,-0.77811310831905,-0.762199953191665
889.777777777778,-12.757089506479,-0.801741710290001,-0.728521147102245,-0.766865786437101,-0.770687687001726,-0.781542307504325,-0.767589139583979
890,-12.756310611738,-0.808081024344299,-0.73182412027681,-0.772527640935004,-0.774858997300323,-0.786220009167261,-0.774381779063156
890.222222222222,-12.7640650445374,-0.815637827208967,-0.736534605136999,-0.779401612724578,-0.780883896404056,-0.792341860530628,-0.782722699555257
890.444444444444,-12.7799451484999,-0.824501408280636,-0.742730284284125,-0.787576945666313,-0.788980912046804,-0.800116363535824,-0.792771359748847
890.666666666667,-12.8029072850568,-0.834771839348684,-0.750500070151588,-0.797152432602064,-0.799382962030616,-0.809770818076221,-0.804706482389361
890.888888888889,-12.8314109744617,-0.846561845608435,-0.759945737589961,-0.808238561847889,-0.812342988652078,-0.821557249481015,-0.818731189979654
891.111111111111,-12.8636328800586,-0.859998998037168,-0.771183849107504,-0.82095997248733,-0.828139711105598,-0.835758458439804,-0.835078889303881
891.333333333333,-12.8976954498939,-0.875228312045213,-0.78434803246536,-0.835458331471497,-0.84708354537116,-0.852694277349507,-0.854020175612883
