"Freq [MHz]","dB(S(1,1)) []","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
884,-13.4189903253444,-4.81815802657847,-6.19494149989921,-6.23382974542498,-4.87171428914024,-6.39038100205859,-6.58480045474696,-1.04723076006601,-1.06315631045202,-1.03394456995348,-1.07393254094061,-1.03099464052596,-1.03884832747983
884.222222222222,-13.4002191080174,-4.82299387723794,-6.20589640131626,-6.24456800882048,-4.86832741121689,-6.3806128985407,-6.5801883363303,-1.00830679047929,-1.02148569507998,-0.990115185342881,-1.02848373156209,-0.989898250098016,-0.994311683693646
884.444444444444,-13.3791532190397,-4.82564219649706,-6.21368796958398,-6.25200814557539,-4.86610320899183,-6.37406764181049,-6.58076729240232,-0.974205101935287,-0.984411429410683,-0.95202867184601,-0.988049413879236,-0.95390005742053,-0.954850097932393
884.666666666667,-13.3571200523468,-4.82643972758897,-6.21844489269306,-6.25622683809385,-4.86184208211062,-6.38208282384983,-6.58396457185586,-0.945357033018936,-0.951443902798001,-0.920039146571701,-0.953193050565792,-0.922660761354711,-0.920688408620281
884.888888888889,-13.3341762996742,-4.82542347481617,-6.22015649554445,-6.25722063626417,-4.85552438132611,-6.40117216971387,-6.58817538198544,-0.921132182820382,-0.922602645103283,-0.89319446172091,-0.923421738115564,-0.895454014228796,-0.891172115388064
885.111111111111,-13.3103779406898,-4.82264898554195,-6.21882078719672,-6.25499598384368,-4.84708078772852,-6.42353448703663,-6.59224416846756,-0.900944343755574,-0.897782415796218,-0.870688796660234,-0.898172822558732,-0.87166595813278,-0.865723332987915
885.333333333333,-13.2857789268,-4.81819322549681,-6.21444396417941,-6.24956889960298,-4.83626226086535,-6.44392624309116,-6.59534418561733,-0.884254698859652,-0.876727088527795,-0.851842040180934,-0.87685697638965,-0.850792114063757,-0.843832653414476
885.555555555556,-13.2604298062257,-4.81215623087,-6.20703969208118,-6.24096451280649,-4.82194168350511,-6.46022305602386,-6.59688722913394,-0.870573778876744,-0.85903863381036,-0.836081409022974,-0.858893778686218,-0.83245425532693,-0.825051704569335
885.777777777778,-13.2343763394571,-4.80465830235208,-6.19662813061689,-6.22921644244553,-4.82394172900654,-6.47196938819712,-6.59645870317534,-0.859462360168444,-0.844217764116127,-0.822925377152019,-0.84373837245217,-0.816447480509577,-0.808986433691823
886,-13.2076581845188,-4.79582543239684,-6.18323466061448,-6.21436600723548,-4.80737629447844,-6.47934996264244,-6.5937718601676,-0.85053147031818,-0.831722804313597,-0.811969834709172,-0.830899252645892,-0.802813202644853,-0.795291109963009
886.222222222222,-13.1803077801269,-4.78574890696455,-6.1668882661823,-6.19646125021673,-4.78699694389329,-6.4827305056269,-6.58863593139614,-0.843441650925261,-0.821029555268951,-0.802876318734954,-0.819948230793174,-0.791867594150496,-0.783663019172448
886.444444444444,-13.1523496322563,-4.77439925392059,-6.147619526764,-6.17555575850529,-4.76767063144176,-6.48249381280632,-6.58093417778928,-0.837901609034061,-0.811678253184549,-0.795362130534385,-0.810524129463411,-0.784004912753495,-0.773837810674967
886.666666666667,-13.1238003314735,-4.76148852943398,-6.12545819268998,-6.1517072571771,-4.74761641566286,-6.47899489714038,-6.57060906390851,-0.833666371762385,-0.803301076968323,-0.789192156218887,-0.802331881909315,-0.779195674950487,-0.765585450437426
886.888888888889,-13.0946698170651,-4.74634924254264,-6.10043037590492,-6.12497596096625,-4.72657449611537,-6.47255798360068,-6.55765267251165,-0.830535044113833,-0.795630788554024,-0.784172222181278,-0.795138581174957,-0.776655533735709,-0.758706731817288
887.111111111111,-13.0649646898277,-4.72803175797887,-6.07255552572644,-6.09542268864176,-4.70456324889022,-6.46348595426184,-6.54210115513278,-0.828348258225489,-0.788495391295006,-0.780143833564637,-0.788767760594011,-0.775252377112189,-0.753030296383251
887.333333333333,-13.0346947945222,-4.70579054847988,-6.04184364935566,-6.0631068047897,-4.68169642410331,-6.45207202894007,-6.52403251039792,-0.826985393481904,-0.781804842897744,-0.776980150182441,-0.783092884677385,-0.774179478593616,-0.748410119539436
887.555555555556,-13.0038848767392,-4.67965978869217,-6.00829378974402,-6.02808419877492,-4.65814064092016,-6.4386105342889,-6.50356734234368,-0.826361640736615,-0.775534931212294,-0.774583041497358,-0.778030742817538,-0.773144261157622,-0.744723419209113
887.777777777778,-12.9725938619018,-4.65047945665686,-5.97189572525568,-5.99040583474262,-4.63410501416139,-6.42340600584261,-6.48087249753656,-0.826424979815668,-0.769711702407723,-0.772881024844603,-0.77353519671951,-0.7721667891103,-0.741868949858888
888,-12.9409450876125,-4.61934730338515,-5.9326382664016,-5.95011808808272,-4.60984134003892,-6.40678049931414,-6.45616759620988,-0.827153136911257,-0.764398194009649,-0.77182783233689,-0.769591545139114,-0.771367557993096,-0.739765648353939
888.222222222222,-12.9091712530732,-4.58712122899721,-5.89052906803232,-5.90726742515635,-4.58564908217289,-6.38907892596005,-6.42973438277519,-0.828550586770804,-0.75968403764327,-0.771401288744212,-0.766211633945863,-0.770866245057364,-0.738351602305718
888.444444444444,-12.8776769877737,-4.55429909827277,-5.8456311799272,-5.86191436629232,-4.56188321109148,-6.37067181964421,-6.40192834989718,-0.830645663176639,-0.75567778947396,-0.771602147246294,-0.763429747760543,-0.770755347090909,-0.737583315573404
888.666666666667,-12.8471179342417,-4.5211274000769,-5.79811744126871,-5.81416510220289,-4.53896381108438,-6.35195425567147,-6.37319090765043,-0.833487839649753,-0.752501505882413,-0.772452562003592,-0.761299261803042,-0.771103253128457,-0.737435249341181
888.888888888889,-12.8184852309896,-4.48773871042809,-5.74833101079854,-5.76423148140489,-4.51738604738364,-6.33333862583831,-6.34405794008306,-0.83714524032116,-0.750286969597308,-0.773994003788329,-0.759889999957763,-0.771964463847253,-0.737899620698513
889.111111111111,-12.7931656244223,-4.45424445412845,-5.69681911971755,-5.71252281217947,-4.49772776997292,-6.31523755768919,-6.3151562343108,-0.841702438406138,-0.749172978124938,-0.776284638819897,-0.759286229700046,-0.773389506330457,-0.738986443917166
889.333333333333,-12.7729220926261,-4.42078529681083,-5.64429319634995,-5.65973732305611,-4.4806493366047,-6.29803145397807,-6.28717260176348,-0.847258596786782,-0.749303163282715,-0.779396433938978,-0.759585220401157,-0.775433019640303,-0.740723802682145
889.555555555556,-12.7597227390086,-4.38755760113637,-5.59149231582114,-5.60684708343413,-4.46687545969108,-6.28201320403761,-6.2607728544597,-0.853926002127523,-0.750823884534109,-0.783412433776137,-0.760896294200885,-0.778160249330086,-0.743158344400911
889.777777777778,-12.7553699139802,-4.35482931669187,-5.53899642255479,-5.55483157720981,-4.45714129486933,-6.26730152648939,-6.23644506122871,-0.861829041134634,-0.753881822358216,-0.788424700783919,-0.763340304975735,-0.78165247851102,-0.746355990228652
890,-12.7609795335,-4.32295077044727,-5.4870933953458,-5.5041967289127,-4.45207487566225,-6.25371634929781,-6.21425739629768,-0.871103665560137,-0.758621002480432,-0.794533298387802,-0.76704948882488,-0.786011793473606,-0.750402855816381
890.222222222222,-12.7765074274314,-4.29235795355042,-5.43577547809757,-5.45467111171627,-4.45197941858145,-6.24061866046372,-6.19357346686376,-0.881897391968593,-0.765179131734166,-0.801846483263693,-0.772167637585325,-0.791365376517372,-0.755406374933587
890.444444444444,-12.8005927844609,-4.26355530064113,-5.38484623845049,-5.4054307466972,-4.45648528954133,-6.22673875344608,-6.17285610701377,-0.894369883819512,-0.773683352063447,-0.810482046748227,-0.778850554376497,-0.797869334080675,-0.761496599369429
890.666666666667,-12.8308603326426,-4.23704730026497,-5.33405773959433,-5.35562983240819,-4.4640907992899,-6.21005356678355,-6.14975245935966,-0.908694167806842,-0.784245845808864,-0.820569588584941,-0.787266756732076,-0.805711930969347,-0.768827567498991
890.888888888889,-12.8645473303395,-4.21316231377059,-5.28321273029861,-5.30475766955987,-4.47173773603019,-6.18781633084113,-6.12157208855115,-0.925058544419758,-0.796960152904738,-0.832253453813229,-0.79759839868186,-0.815116025758273,-0.777578288830823
891.111111111111,-12.89913715114,-4.19169620950224,-5.23221488494271,-5.25268114361274,-4.47475608070982,-6.1568559113537,-6.0860137142422,-0.943669265172579,-0.81189953590633,-0.845696103131274,-0.810042389143888,-0.82634050398901,-0.787951297246377
891.333333333333,-12.9327397831997,-4.17137506799882,-5.18108200035671,-5.19953130533599,-4.46759423393381,-6.11419564913325,-6.04176653114145,-0.964754066770902,-0.829119119289845,-0.86108178004866,-0.824811692534069,-0.83968059829092,-0.800158597911083
891.555555555556,-12.9641604792055,-4.14943832433592,-5.12994286933743,-5.14558881163966,-4.4454240492385,-6.05787004178851,-5.98867638036165,-0.988566676544597,-0.848663621087164,-0.878620445293458,-0.842136813735756,-0.855467169465585,-0.814348513466535
891.777777777778,-12.9927516984191,-4.12210800955734,-5.07902969534229,-5.09122244829049,-4.40595251457578,-5.98762773395331,-5.92748356170133,-1.01539243464747,-0.870582046735538,-0.898552044907676,-0.862267504126668,-0.874065278507248,-0.830547296160284
892,-13.0181770222685,-4.08647018927029,-5.0286610600411,-5.03687791494471,-4.35029144588356,-5.90517969086799,-5.85938742233445,-1.04555521737581,-0.894949588801287,-0.921151254373268,-0.885474799519239,-0.895872657732548,-0.849765979734906
892.222222222222,-13.0401745130129,-4.04255694987781,-4.9791769288015,-4.983095363833,-4.28230824261481,-5.81387303914486,-5.78569458341336,-1.07942589215975,-0.921895303665073,-0.946732899895376,-0.91205365586599,-0.921318920623154,-0.872663810866838
892.444444444444,-13.058356464033,-3.99338004287987,-4.93071134614849,-4.93050116841481,-4.20703496379065,-5.71799034742081,-5.70766901756994,-1.11743258556361,-0.951632411227115,-0.975658308239973,-0.942326760858448,-0.950866465019525,-0.899148639376801
892.666666666667,-13.0720552189604,-3.94290586052645,-4.88257494487394,-4.87956756100156,-4.12919832178564,-5.62202854354368,-5.62658553966439,-1.16007309218461,-0.984487023076453,-1.00834288799493,-0.976650701079414,-0.985013978692952,-0.929645777835016
892.888888888889,-13.0802258309769,-3.89416209837934,-4.83221372302063,-4.82946800556124,-4.05247154198583,-5.53021406070926,-5.54394272196488,-1.20792977163844,-1.02092137117623,-1.04526530615584,-1.01542675340478,-1.0243032511677,-0.964717481160487
893.111111111111,-13.0814412656274,-3.8486608355708,-4.77529779314618,-4.77534652953956,-3.97940301485455,-5.44629818359837,-5.46177649225063,-1.26168721973692,-1.06154928383743,-1.08697870034927,-1.0591203511415,-1.06932967970948,-1.00498082549135
893.333333333333,-13.0740544743401,-3.80668108970558,-4.70975455782139,-4.70947571239961,-3.91170116235622,-5.37351564748968,-5.38297302157711,-1.32215276603784,-1.10714416993843,-1.13412446073394,-1.10829565253738,-1.12075650812899,-1.05111413758294
893.555555555556,-13.0566245711701,-3.76772004075021,-4.63938574215718,-4.63425472582045,-3.85059745372676,-5.31453831267533,-5.31137681105162,-1.39027952533593,-1.15864216357838,-1.18744922143112,-1.16367326055957,-1.17933252854875,-1.1038683033169
893.777777777778,-13.0286447167172,-3.73084171342041,-4.5696638222718,-4.56059696539342,-3.79713109728644,-5.27129159402797,-5.2513789257409,-1.46719412279214,-1.2171445190993,-1.2478257984188,-1.22621542081397,-1.24591274829906,-1.16407737390586
894,-12.9913906770471,-3.69492535290491,-4.50308433104502,-4.49263871567095,-3.75227220825187,-5.24459617796204,-5.20675576895006,-1.55426570127554,-1.28392353141406,-1.31627884395578,-1.29722445903296,-1.32148136464104,-1.23266899200349
894.222222222222,-12.9483890558393,-3.65886804697867,-4.43971250677133,-4.42923659148243,-3.71681891515776,-5.23373556265735,-5.17904805761901,-1.65351978768459,-1.36043544891922,-1.39401583415854,-1.37839871660861,-1.4071762342264,-1.31067492014968
894.444444444444,-12.904929455941,-3.62175827686862,-4.37894408480831,-4.36882822730155,-3.69102728925539,-5.23618722761362,-5.16648394618552,-1.76863035940509,-1.44834258797314,-1.48246349124251,-1.47174698498034,-1.50431376340894,-1.39924142323934
894.666666666667,-12.8665829088067,-3.58299810161104,-4.32031231779995,-4.31053853862518,-3.67405217018315,-5.24778945193833,-5.16443009403708,-1.90144148066328,-1.54954564119366,-1.58330944672392,-1.57929832591756,-1.61441263570588,-1.49963870097623
894.888888888889,-12.8375198868764,-3.54234643230083,-4.26365628860162,-4.2540349834883,-3.66352607476158,-5.26345075093053,-5.16719256837603,-2.05303881532093,-1.66622625246204,-1.69855933071692,-1.70272369215763,-1.73921385449803,-1.61326784759579
895.111111111111,-12.8196152819058,-3.49988070221496,-4.20905232497197,-4.19929971374763,-3.65577604579483,-5.27819847642386,-5.16990694709607,-2.22786344173639,-1.80089932542107,-1.83075672458774,-1.84315501750378,-1.88069298680029,-1.74166277951251
895.333333333333,-12.8126364396636,-3.45590393116978,-4.1565986289214,-4.14645158456025,-3.64686964974392,-5.2881403005052,-5.16948348960494,-2.43111303089286,-1.9564741280529,-1.98475478085823,-2.00136063496743,-2.04105795877667,-1.88648303964754
895.555555555556,-12.8150643014278,-3.41083661017626,-4.10606817091587,-4.09555335200882,-3.63393728781571,-5.29097234032148,-5.16454923260306,-2.66875276966906,-2.13632297858453,-2.17057675461646,-2.17810282824942,-2.22272191399817,-2.0494911410548
895.777777777778,-12.824962748197,-3.36512487156434,-4.05666167803431,-4.04636083519005,-3.61588397692428,-5.2859456105149,-5.15489548023891,-2.94794914033495,-2.34435632719269,-2.38336390261501,-2.37438493834924,-2.42823509281419,-2.23250489164216
896,-12.8406014300338,-3.3191792291207,-4.00725767950701,-3.99810527877922,-3.59317002683403,-5.27345744117448,-5.14088433964154,-3.27735159029972,-2.58510416767222,-2.62638061439269,-2.59146408303917,-2.6601520893776,-2.43731068587719
896.222222222222,-12.860792291395,-3.27334349139628,-3.95704956183366,-3.94957371686963,-3.56707530447763,-5.25451235457552,-5.12300641000759,-3.66726426123589,-2.86380784250075,-2.91080685640958,-2.83067533002998,-2.9208012568626,-2.66551793180434
896.444444444444,-12.8849204112297,-3.22788602358521,-3.90588153646736,-3.8996355954233,-3.53899523093579,-5.23022796791899,-5.10160208213855,-4.12961899714716,-3.18653669854665,-3.24574258752686,-3.09314070042055,-3.21191269094501,-2.91832794009818
896.666666666667,-12.9125943361876,-3.18300424424549,-3.85405086106295,-3.84783429978825,-3.51001011422849,-5.20145447520922,-5.0766969572204,-4.67749598690401,-3.56036167658413,-3.64074222864898,-3.37938876378934,-3.5340541042049,-3.19618425468476
896.888888888889,-12.9431250283452,-3.13883506090163,-3.80196973242226,-3.79448111830033,-3.48069736182596,-5.16850467776176,-5.04790412120389,-5.32365690106137,-3.9936184408785,-4.10586161743213,-3.68886815390249,-3.8858296514246,-3.49826963756367
897.111111111111,-12.9754443296776,-3.09546645755408,-3.74997797811939,-3.74027563591462,-3.45107483094734,-5.13097196136656,-5.01436955377973,-6.07701987945723,-4.49613174152118,-4.65014980187699,-4.01932688423144,-4.2628351193939,-3.82182668815311
897.333333333333,-13.0085562422038,-3.05294741652133,-3.69830241259988,-3.68590339172449,-3.42059541126464,-5.08763437130302,-4.97476384887561,-6.93506631851208,-5.07842251738283,-5.27813662902527,-4.36605282319808,-4.65646778246414,-4.16132099680877
897.555555555556,-13.0418826125553,-3.01129433832548,-3.64707740760807,-3.63185535901905,-3.38817200218041,-5.03648659293616,-4.92734787362977,-7.86905293635247,-5.74629092205583,-5.98291147009548,-4.72103894928981,-5.05290464721561,-4.50756247606798
897.777777777778,-13.0752293145595,-2.97049183943636,-3.59637524700046,-3.57842177699204,-3.35226364244338,-4.97498476819833,-4.87015599071646,-8.80012753034334,-6.4836061001474,-6.73423203391975,-5.07226681984764,-5.43291529982,-4.84707404354736
898,-13.108608717444,-2.93048348190952,-3.54622965792489,-3.52574867621377,-3.31108446424804,-4.90058989052869,-4.80133505174325,-9.57740943362524,-7.22350768024821,-7.46275460463302,-5.40349253289201,-5.7736423078843,-5.16222838260212
898.222222222222,-13.1421085929734,-2.89114139260227,-3.49665086013543,-3.47389484043732,-3.26298603359967,-4.81159771947761,-4.71963276750783,-10.0032458525479,-7.84034393484701,-8.05186544228935,-5.69509949852416,-6.05436640905934,-5.43282975364392
898.444444444444,-13.175831226465,-2.85218917733813,-3.44763433937865,-3.42287177945619,-3.20698298333768,-4.70803219408678,-4.62493973178532,-9.95070639609092,-8.20128101846661,-8.36492739852647,-5.92654911544539,-6.27668967424318,-5.63957057957725
898.666666666667,-13.2098730447504,-2.81304724071434,-3.39916566286911,-3.37266794890888,-3.1432521970417,-4.59217495645433,-4.51869014302413,-9.47584651257997,-8.24135515383258,-8.32136972748268,-6.08043526526063,-7.29382809849811,-5.76816436327248
898.888888888889,-13.2443210020424,-2.77282497676003,-3.35122300926694,-3.3232625014493,-3.07333720474992,-4.46834333282338,-4.40389924011466,-8.76333420462984,-7.98895965659792,-7.95864772548804,-6.14710557435886,-6.13477363608101,-5.79357777854954
899.111111111111,-13.2792544273088,-2.73209728457423,-3.30377855669834,-3.27463311716547,-2.99987341323306,-4.34191483467754,-4.28473234037549,-7.9891942969704,-7.53317662765738,-7.40101570418803,-6.12789901692906,-6.09701464474827,-5.49622371323461
899.333333333333,-13.3147481162271,-2.69547169923524,-3.25679964302101,-3.22676101149254,-2.92591978982983,-4.21805846914386,-4.16572556525422,-7.2597641576497,-6.97438572067988,-6.77751804277292,-6.03530616923703,-5.96836527551418,-5.47189410911632
899.555555555556,-13.3508754386596,-2.66380435578267,-3.21025073403267,-3.17963516204984,-2.85422202639,-4.10075897749198,-4.05095743605185,-6.62226278927863,-6.39278533458219,-6.1754696328053,-5.88996805239607,-5.80382972115018,-5.37293892750466
899.777777777778,-13.3877113364603,-2.63348455139493,-3.16409781965561,-3.13325723247764,-2.7867264716117,-3.99243829726378,-3.94346736915368,-6.09043044302652,-5.84049846340208,-5.63926133522207,-5.71611328808682,-5.63243930567973,-5.22518626467976
900,-13.4253355074804,-2.60316265762643,-3.11831814728593,-3.08764845195661,-2.72445420127097,-3.89410093988843,-3.8450518161385,-5.66271321143727,-5.34650205611499,-5.18528947904588,-5.53742272512736,-5.47502490468815,-5.07138895320219
900.222222222222,-13.4638363534391,-2.57287349747273,-3.07292052262111,-3.04285960088454,-2.66764233420272,-3.80574322206936,-3.75638204854293,-5.33206764954116,-4.9244852284736,-4.8154608766923,-5.37445179846485,-5.34675995205473,-4.93489235100924
900.444444444444,-13.5033167185008,-2.54282105081488,-3.02798469644865,-2.99898485347493,-2.61599274892119,-3.72679184747063,-3.67729274797991,-5.09066600009285,-4.5793719840109,-4.52562642955348,-5.24365546423524,-5.25860054385609,-4.83095101722134
900.666666666667,-13.5439034230147,-2.51314538697594,-2.98373017155374,-2.95617873615618,-2.56890879506055,-3.65644662593082,-3.60709772012024,-4.93198243149405,-4.31172596041408,-4.31009168792605,-5.15746060782403,-5.2184904179204,-4.76989264855255
900.888888888889,-13.5857648549642,-2.48392354529508,-2.94061467092134,-2.91467146078236,-2.52566808792306,-3.59389067647479,-3.54484484506579,-4.85160628560674,-4.1204376237824,-4.16380680222472,-5.12473542206124,-5.23219957683412,-4.75859933524624
901.111111111111,-13.6291462413978,-2.45519263820805,-2.89941409539959,-2.87476979990342,-2.48552676877305,-3.53836676823737,-3.48947609598437,-4.8474078058134,-4.00423591935332,-4.08331242345797,-5.15113709301446,-5.30360944560806,-4.8012712580093
901.333333333333,-13.6744449478142,-2.42696578301686,-2.8611254809487,-2.83681960085999,-2.44777095263527,-3.48910863476984,-3.4398890271023,-4.91926220250047,-3.96240595097386,-4.06701356622256,-5.23896502967908,-5.43424507705334,-4.89952537935456
901.555555555556,-13.7223748928907,-2.39924104429776,-2.82646807314536,-2.8011027771934,-2.41173458053406,-3.4450853765874,-3.39490571184573,-5.06824742025566,-3.99488932193627,-4.11500163072792,-5.38624583010927,-5.62181373144625,-5.05171112171963
901.777777777778,-13.7742839000227,-2.3720059137316,-2.79509658191492,-2.76767103486576,-2.37679989882507,-3.40452918763343,-3.35315741821939,-5.29495535992456,-4.10174608226535,-4.2283834273337,-5.58489343197291,-5.85754382409494,-5.25131510351325
902,-13.832269615564,-2.34523874407055,-2.76536823674507,-2.73619474770449,-2.34239327988794,-3.36443614864255,-3.31291135130426,-5.59626181096652,-4.28176574278411,-4.40783641253742,-5.81810400712033,-6.1224949984934,-5.48450907160593
902.222222222222,-13.895658809377,-2.31890717982643,-2.73533032553108,-2.70596756504883,-2.30798749023549,-3.32078784140302,-3.27193448829523,-5.95974796214933,-4.52986047260535,-4.65088173972844,-6.05793361054919,-6.3841666794114,-5.72749866122417
902.444444444444,-13.9519728399528,-2.29296145569786,-2.70406743645949,-2.67613157627074,-2.27312204206967,-3.27040168147557,-3.22762833083078,-6.35563525927121,-4.83292183017738,-4.94730993612991,-6.26537122822001,-6.59683037497063,-5.9455554704252
902.666666666667,-13.9962482958672,-2.26731415717477,-2.67188260425463,-2.64599047869577,-2.23745413252999,-3.21340971399976,-3.17775610229356,-6.72913776846564,-5.16452514855522,-5.27286064854373,-6.39626266655397,-6.71040282452449,-6.0969390579152
902.888888888889,-14.0413527113225,-2.24177073317408,-2.63936654009979,-2.61519530622075,-2.2008487690122,-3.15327540818218,-3.12173186356367,-7.00256246240364,-5.48094052190942,-5.58370362033682,-6.4145322118533,-6.68883473597087,-6.14410623185614
903.111111111111,-14.0919082578551,-2.2156944527815,-2.60682218472076,-2.58372722986964,-2.16349873184717,-3.09405977485795,-3.06151168796412,-7.09983903183678,-5.72421475676326,-5.81873750756396,-6.30757032730631,-6.52837162521218,-6.06910102741526
903.333333333333,-14.1469962834328,-2.18515795919958,-2.57435849631617,-2.55176687693748,-2.12602546675141,-3.03823687396473,-3.00085701945116,-6.98890726458767,-5.8385747620594,-5.91817956600004,-6.09301867011197,-6.26052049357931,-5.88312993850453
903.555555555556,-14.2053327982587,-2.18436436519914,-2.54204998277593,-2.519563947081,-2.08946559513548,-2.98653808691739,-2.94334423601518,-6.70538376890959,-5.79654940883718,-5.85449881799005,-5.81118797054495,-5.93685622478372,-5.62219699368602
903.777777777778,-14.2659007282772,-2.15301098649595,-2.50997490673227,-2.48735717842732,-2.05505298508668,-2.93871036650295,-2.8909218365357,-6.33032202810877,-5.61545102007973,-5.65079234468634,-5.50949569305638,-5.60906329630398,-5.33241304177232
904,-14.3277406896047,-2.1282180573718,-2.4782070789634,-2.45534168305974,-2.02382487907614,-2.89415575910364,-2.84386494946778,-5.94733060465939,-5.34806443567916,-5.36714342087119,-5.22970696239998,-5.31707050042895,-5.05593701312045
904.222222222222,-14.3897575991204,-2.10463968280473,-2.4468074504607,-2.42366416817491,-1.9962526573398,-2.85223568615677,-2.8014807625531,-5.61692124682634,-5.05700914187594,-5.06972940957126,-5.00277188721029,-5.0870755051659,-4.82423084162487
904.444444444444,-14.450618673107,-2.08159946072189,-2.41582217193735,-2.39242984139636,-1.97212752145018,-2.81234101516499,-2.76276799527592,-5.37421737619806,-4.79435549711617,-4.80951361008011,-4.84958789052837,-4.93494946140582,-4.65801369779435
904.666666666667,-14.5087535670292,-2.05887867929964,-2.38528414010835,-2.3617118630673,-1.95074301924324,-2.77382101354754,-2.72677036167865,-5.23730926463113,-4.59521548006174,-4.61804325365808,-4.78431050592466,-4.8708840999234,-4.57045657029579
904.888888888889,-14.5624817385996,-2.03636115556215,-2.35521536724025,-2.33155911530413,-1.93121004636901,-2.73585301112109,-2.69269442844345,-5.21636686398908,-4.48071319129655,-4.51269585342175,-4.81797805340713,-4.90341519064063,-4.57097457571168
905.111111111111,-14.6102837636835,-2.01396010457172,-2.32562878031822,-2.30200024747563,-1.91271575634909,-2.69785557590748,-2.65991545218654,-5.32033380106553,-4.46377097937039,-4.5036328937492,-4.96160661209898,-5.04249523126872,-4.6685051393957
905.333333333333,-14.6511825713102,-1.99159578032089,-2.29652859645506,-2.27304218948213,-1.89464988210598,-2.66192306084143,-2.62795651883019,-5.56137219010393,-4.55431576313998,-4.59930257486169,-5.22869953709583,-5.30189916073672,-4.87412542666308
905.555555555556,-14.6851195434794,-1.96918711819037,-2.26790818235278,-2.24466036705014,-1.87662218315973,-2.63126120521289,-2.59649501789357,-5.95804961027362,-4.7631149267654,-4.81019895901902,-5.63740553421071,-5.70136845600185,-5.20324597926435
905.777777777778,-14.7131536083307,-1.9466493283512,-2.23974322906635,-2.21677710763524,-1.85842508409736,-2.60384892303722,-2.56543922781408,-6.53819109337093,-5.10451670214609,-5.15148336709488,-6.2125876333016,-6.26883607264383,-5.67768507635123
906,-14.737348817877,-1.92389622511718,-2.21197606284248,-2.18922895529468,-1.83998256531016,-2.57761903362076,-2.53508905574663,-7.34209352168429,-5.59854682532565,-5.64508562782146,-6.98790959016352,-7.04288613873161,-6.32783224513182
906.222222222222,-14.76035706739,-1.90084858497536,-2.18448583795859,-2.16174479202802,-1.82130540474336,-2.55247044570377,-2.50626958154995,-8.42642316980524,-6.2726020243904,-6.32162528980925,-8.00743198991435,-8.07496332112141,-7.19476279709785
906.444444444444,-14.7848564171779,-1.87745087328997,-2.1570528542274,-2.13400216316473,-1.80245882935026,-2.52883449153762,-2.4801316818751,-9.86736980198712,-7.16238199873357,-7.22192347554621,-9.32370579551917,-9.42808663568244,-8.33086751142956
906.666666666667,-14.8130563674148,-1.85369795263634,-2.12939929248094,-2.1058336273306,-1.78354232878955,-2.50719373029139,-2.45748924312374,-11.7513605428016,-8.30986476704332,-8.3961381289978,-10.9787157363206,-11.1561325816976,-9.79217943096729
906.888888888889,-14.8464067662917,-1.82966924284941,-2.10150673474099,-2.07746270031158,-1.76467973194373,-2.48801717472862,-2.43830578321241,-14.0826913564936,-9.74957995163601,-9.89184625531995,-12.911202796225,-13.1921662896229,-11.592841053366
907.111111111111,-14.8855263942193,-1.80555897126451,-2.07402327026884,-2.04943344498985,-1.74601805614924,-2.47170444554938,-2.42197022478267,-16.291317316076,-11.4512629735194,-11.6959094568543,-14.6337669371612,-14.9376001645991,-13.5127997637649
907.333333333333,-14.9302874306592,-1.78168066028563,-2.04775491599719,-2.02223377252453,-1.72773449625006,-2.4584232013108,-2.40791842034909,-16.5034737479992,-13.1311204498431,-13.5174594476029,-14.9486780900699,-14.9941539717493,-14.648525535299
907.555555555556,-14.9799772466014,-1.75842304366395,-2.02279850797303,-1.99605696499702,-1.71005032201239,-2.44779026803617,-2.3958612134887,-14.4233376192467,-13.9670727402951,-14.4056708755189,-13.4958593055344,-13.250837679329,-13.9249444158831
907.777777777778,-15.0334829381214,-1.73615634926907,-1.99878483030923,-1.97086009802333,-1.69324247835246,-2.43845388282675,-2.38548625991096,-11.9852580413957,-13.2378333148062,-13.5244061325762,-11.4538350956445,-11.1072568955048,-12.0115647806338
908,-15.0894729363195,-1.71512610879859,-1.97539309398189,-1.94651102360328,-1.67760823523499,-2.42789885143275,-2.37578707171772,-9.94727637734757,-11.5450714371089,-11.6598307753229,-9.58319149917015,-9.23917393937252,-10.0330594938734
908.222222222222,-15.1465664199287,-1.69539120018762,-1.95245899108982,-1.92287804681593,-1.66323248916447,-2.41302426471041,-2.36431867474455,-8.3418128844536,-9.76120497334658,-9.78225576754032,-8.04155735648487,-7.7353999865799,-8.36288163456908
908.444444444444,-15.2034840959556,-1.67683634324936,-1.92991509188762,-1.89985865840071,-1.64931449839661,-2.39159069324162,-2.34735136070088,-7.08152155359,-8.21627055538013,-8.19700264118067,-6.80296244289545,-6.54328055623823,-7.02291947258108
908.666666666667,-15.2591703276794,-1.65923972401275,-1.9077372993471,-1.87738000488479,-1.63362418778246,-2.36347622722845,-2.32210855378098,-6.08446791844862,-6.95296132587168,-6.91920159710359,-5.81131020280164,-5.59670011852779,-5.95870918257733
