"Freq [MHz]","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
918.222222222222,-1.17459601290301,-1.27335578473109,-1.31768075803034,-1.26595541432413,-1.4451718229895,-1.55879760564607,-2.88332296959766,-2.66111484537542,-2.91298710184848,-3.27405450544616,-2.91155181701689,-2.80850193253888
918.444444444444,-1.1626307499698,-1.2608364170409,-1.30604253347963,-1.26762403156957,-1.44044758975925,-1.55332373083385,-3.11823689462075,-2.87973731270344,-3.1543894136211,-3.60212305551525,-3.2170659569559,-3.0980521828841
918.666666666667,-1.15054565691114,-1.24808928779499,-1.29411225697458,-1.26957535645222,-1.43694531690727,-1.54919163025329,-3.39779749057156,-3.13863307039,-3.44143502714409,-3.97636580584946,-3.57412967866742,-3.43645751888308
918.888888888889,-1.13836954807468,-1.23506768091513,-1.2819090376546,-1.27151602192199,-1.43471331907041,-1.54646787679543,-3.73087963942252,-3.44426805742212,-3.78256456216908,-4.38808328092542,-3.9804856667113,-3.82228686772668
919.111111111111,-1.12615917680779,-1.22177563603987,-1.26955294487507,-1.27303438976877,-1.4337384017265,-1.54515925061937,-4.12610161686821,-3.80141627948017,-4.18518266283229,-4.81279581167178,-4.42023709970531,-4.2420663250419
919.333333333333,-1.1140044927884,-1.20832595197186,-1.25730851037806,-1.27358902083134,-1.43389688969687,-1.54516428806638,-4.58874306086868,-4.20948643090656,-4.6518293005266,-5.20356821239278,-4.85407079942554,-4.66129249702268
919.555555555556,-1.10202937032612,-1.19500392257608,-1.2455762370441,-1.27251959576663,-1.43488556992373,-1.54620479120955,-5.11418022785421,-4.65583928670624,-5.17251852205374,-5.49251629152415,-5.21324949842524,-5.01798477506024
919.777777777778,-1.090384640911,-1.18227387525329,-1.23478086272024,-1.26909565423577,-1.43613724615624,-1.54773963010006,-5.67617720348114,-5.10612893586809,-5.71220172758132,-5.61130267917845,-5.41223663421861,-5.23167848849109
920,-1.07923158655637,-1.17064159167169,-1.22518129695687,-1.26261430818191,-1.43674323180162,-1.54887724203568,-6.21169141969879,-5.4964413810585,-6.19743135995528,-5.5276333129505,-5.38988911604669,-5.23886245459307
920.222222222222,-1.06871742258773,-1.16039075110681,-1.21673794457367,-1.25254193845691,-1.43543388900857,-1.54832881307093,-6.61551901776615,-5.74089864508761,-6.5195789576405,-5.26777071824269,-5.15272759321879,-5.03571386860416
920.444444444444,-1.05894867225444,-1.15140456472401,-1.20915252628571,-1.23866767307927,-1.43069458354183,-1.54447470589512,-6.77252554411376,-5.76844927181584,-6.57951156112217,-4.89989088333583,-4.77181253689149,-4.6828058201075
920.666666666667,-1.04997106020982,-1.143255070241,-1.20203085958558,-1.22121171170059,-1.42107848109216,-1.53562283399753,-6.63120859337812,-5.57085029121523,-6.35785524039888,-4.49657299940041,-4.33631660723945,-4.26523525404284
920.888888888889,-1.04176311331023,-1.13545335497506,-1.19502940756991,-1.20083214409946,-1.40567393001091,-1.52046910824665,-6.24794314735441,-5.21096222246384,-5.93342974767479,-4.10989921253467,-3.91375422989195,-3.85191266931969
921.111111111111,-1.03424520641932,-1.12763228578563,-1.18791488670374,-1.17851189355252,-1.3845206964502,-1.49861160564205,-5.74234816886467,-4.78016040336404,-5.42403922424695,-3.76739952425302,-3.54002861669302,-3.48184679056713
921.333333333333,-1.02729959274716,-1.11958724248861,-1.18055652057307,-1.15536412499496,-1.35870288607209,-1.4708300263193,-5.22243749587394,-4.35298538591793,-4.92294875686958,-3.47860640684839,-3.22724393209649,-3.16974775541408
921.555555555556,-1.02079372631887,-1.1112368671431,-1.17289433252116,-1.13243032154728,-1.33001814397493,-1.43890973741635,-4.75168989908243,-3.97157491190621,-4.47997258446646,-3.24285514845227,-2.97431141005314,-2.91615087430943
921.777777777778,-1.0146000716183,-1.10257151973702,-1.16490995892838,-1.11053670517272,-1.30041437622646,-1.40508279806961,-4.35494554241313,-3.65171734765174,-4.11180767002583,-3.05485372825835,-2.77448157063857,-2.71516312846396
922,-1.00860892542927,-1.09361691118415,-1.15660801694585,-1.09023511087754,-1.27150702320331,-1.37140795624116,-4.03458988656224,-3.39391686421966,-3.81716157391224,-2.9078685553415,-2.61948597068002,-2.55891079067654
922.222222222222,-1.00273410128061,-1.08441474960412,-1.14800724712313,-1.07181555300853,-1.24435652157219,-1.33938140110516,-3.78302228206159,-3.19180524764614,-3.58728138244527,-2.79528296924154,-2.5014403435453,-2.43966267504373
922.444444444444,-0.996913254156305,-1.07501472304725,-1.13913832787507,-1.05535954226539,-1.21948449050771,-1.30984994470779,-3.58960581238056,-3.03693120416744,-3.41155032079389,-2.71123297233266,-2.41354187061237,-2.35065531868167
922.666666666667,-0.991105090654397,-1.065472320369,-1.13004528121265,-1.04080498619471,-1.19701145770665,-1.28312513618429,-3.44386444772023,-2.92102533971721,-3.27995717653717,-2.65077827053534,-2.35019796038174,-2.28628822179116
922.888888888889,-0.985285312559673,-1.05584871423152,-1.12078777000341,-1.0280044097553,-1.17681356990651,-1.25916400279947,-3.3366732409394,-2.83686868070787,-3.18394714222563,-2.60986468200469,-2.30692244918365,-2.24205192189769
923.111111111111,-0.979442478219804,-1.04621036564923,-1.11144188929263,-1.01676906493769,-1.15864743801014,-1.23773127592149,-3.26051538324701,-2.77848963758434,-3.11654035326868,-2.58520832860232,-2.28015919517967,-2.21436566732259
923.333333333333,-0.973574379425301,-1.03662705651227,-1.10209753675117,-1.00689848275042,-1.14223199979506,-1.21851341211214,-3.20936134284466,-2.74107922755716,-3.07216618479934,-2.57416285254597,-2.26710209945321,-2.200402926465
923.555555555556,-0.967685133252444,-1.02716796198032,-1.09285148788058,-0.998198198284567,-1.12729456019974,-1.20118651508118,-3.1784289205637,-2.72081284654225,-3.04641831575761,-2.57459553267709,-2.26553711176176,-2.19793498579939
923.777777777778,-0.96178296521772,-1.01789624506482,-1.083796943166,-0.990489125476871,-1.11359243938335,-1.1854509437643,-3.16393370668157,-2.71466112615682,-3.03581498071758,-2.58478115306607,-2.27371243557383,-2.20520113065614
924,-0.955878558803752,-1.008863359752,-1.07501200775874,-0.983611661597541,-1.10092004800732,-1.17104532684697,-3.16286979521962,-2.7202213320017,-3.03759334628575,-2.60331483963893,-2.29023535497802,-2.22080488722648
924.222222222222,-0.949983816225644,-1.00010453169903,-1.06655038644681,-0.97742685663225,-1.08910823499701,-1.15774927314466,-3.17283038957721,-2.73557780008266,-3.04954329953297,-2.62904202671186,-2.31399155197209,-2.24363265398451
924.444444444444,-0.944110881442121,-0.991636594132836,-1.05843692216422,-0.971816252245036,-1.07802014617148,-1.14538060875135,-3.19186607382956,-2.75919050916635,-3.0698769822314,-2.66100279191338,-2.34408244505518,-2.27279043258905
924.666666666667,-0.938271299906901,-0.98345861098602,-1.05066877366134,-0.966681379430703,-1.06754598191613,-1.13379044893055,-3.21837477594571,-2.78980768053995,-3.09712785961585,-2.69838779642801,-2.3797765713029,-2.30755473297854
924.888888888889,-0.932475222919704,-0.975554875431321,-1.04322105966059,-0.961943382902533,-1.05759786543482,-1.12285782209907,-3.25101703842375,-2.82639773795943,-3.13007314276517,-2.74050341365758,-2.42047174817411,-2.34733438785959
925.111111111111,-0.926730606887649,-0.967899301002439,-1.03605468274777,-0.957542771299347,-1.04810534328654,-1.11248464659792,-3.28865100364342,-2.86809641373493,-3.16767429139365,-2.78674406344367,-2.46566544441799,-2.39164068481368
925.333333333333,-0.921042410621155,-0.960460095652502,-1.02912407491348,-0.953438883578162,-1.03901166737799,-1.10259136845468,-3.33028260926687,-2.91416553293904,-3.20903139966743,-2.83657018264201,-2.5149313796172,-2.44006380887685
925.555555555556,-0.915411855461684,-0.953203851413225,-1.02238338779424,-0.949608413231498,-1.03027082693019,-1.0931133220107,-3.37502752089174,-2.96396075381847,-3.25334824538892,-2.88949061833898,-2.56790084530088,-2.49225406202536
925.777777777778,-0.909835874539998,-0.946098586517825,-1.01579058631788,-0.946042403997966,-1.02184522623015,-1.08399776368153,-3.42208219256132,-3.01690618677411,-3.29990558605254,-2.94504852068453,-2.62424760913605,-2.54790669648462
926,-0.904306919540564,-0.939115650549416,-1.00930959220759,-0.942741611950757,-1.01370388705457,-1.07520148743415,-3.47070212580681,-3.07247433585225,-3.34804091267215,-3.00281004382765,-2.68367554668475,-2.60674948372126
926.222222222222,-0.89881328960874,-0.932230646995074,-1.00291095582819,-0.939710868320142,-1.00582106327051,-1.06668892296276,-3.52018591441324,-3.13017021559718,-3.39713334798312,-3.06235534511782,-2.74590836164288,-2.6685323588217
926.444444444444,-0.89334007579156,-0.925423632162072,-0.996571590651059,-0.936953670909803,-0.998175173013905,-1.05843062502514,-3.56986404312167,-3.18951881143219,-3.44659272830607,-3.12327151391268,-2.81068092164074,-2.73301864688939
926.666666666667,-0.887870676776147,-0.918678853798917,-0.990274014071325,-0.934468277401497,-0.990747973057271,-1.05040207532466,-3.61909168037678,-3.25005529261624,-3.49585216372321,-3.18514716992309,-2.87773186558933,-2.79997750723827
926.888888888889,-0.882388674743827,-0.911984245193498,-0.984005403732113,-0.932246011641333,-0.983523917122671,-1.04258273207974,-3.66724488981986,-3.31131756933774,-3.54436355001173,-3.24756855319076,-2.94679724019668,-2.86917733276135
927.111111111111,-0.876879729941418,-0.905330827733123,-0.977756655798921,-0.930271674576215,-0.976489653932785,-1.03495527501604,-3.71371979985908,-3.37284092192638,-3.59159562407667,-3.31011698801804,-3.01760500510705,-2.94037992367819
927.333333333333,-0.871333122519559,-0.898712117571125,-0.971521540789278,-0.928525340231296,-0.969633631756701,-1.02750500425652,-3.75793432934774,-3.43415452926102,-3.63703422488716,-3.37236764456274,-3.08987031350809,-3.01333532266477
927.555555555556,-0.865742662030132,-0.892123588201043,-0.965295993981547,-0.926984648396125,-0.962945784536181,-1.02021936039129,-3.79933208228738,-3.49477979115001,-3.68018445422521,-3.43388954646056,-3.16329153170872,-3.08777725627416
